No,Kode,Nama Puskesmas,Raw Text
8769,1000092209,WATOPUTE Kel.,WATOPUTE Kel. Wali Kec. Watopute Watopute Muna Sulawesi Tenggara Non Rawat Inap Perdesaan
8770,1000092223,WAKADIA,WAKADIA Ds. Wakadia Kec. Watopute Watopute Muna Sulawesi Tenggara Non Rawat Inap Perdesaan
8771,1000092247,DANA Kel.,"DANA Kel. Dana, Kec. Watopute Watopute Muna Sulawesi Tenggara Non Rawat Inap Perdesaan"
8772,1000092376,MABODO,"MABODO Ds. Mabodo, Kec. Kontunaga Kontunaga Muna Sulawesi Tenggara Non Rawat Inap Perdesaan"
8773,1000092194,WAKOBHALU,WAKOBHALU Ds. Wakobaluagung Kec. Kabangka Kabangka Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8774,1000092417,KABANGKA,"KABANGKA Ds. Lakandito, Kec. Kabangka Kabangka Muna Sulawesi Tenggara Non Rawat Inap Terpencil"
8775,1000092170,KABAWO,"KABAWO Ds. Laimpi, Kec. Kabawo Kabawo Muna Sulawesi Tenggara Rawat Inap Terpencil"
8776,1000092314,TANJUNG BATU,TANJUNG BATU Jl Poros Lamanu Kawitewite No 1 Kabawo Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8777,1000674019,LAMAEO,LAMAEO Jl. Poros Raha - Wamengkoli Kabawo Muna Sulawesi Tenggara Non Rawat Inap Terpencil
8778,1000092144,PARIGI Kel.,"PARIGI Kel. Wasolangka, Kec. Parigi Parigi Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8779,1000092431,WAKUMORO,"WAKUMORO Ds. Wakumoro, Kec. Parigi Parigi Muna Sulawesi Tenggara Non Rawat Inap Terpencil"
8780,1000092235,BONE,BONE Ds. Bonekancitala Kec. Bone Bone Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8781,1000092156,TONGKUNO,"TONGKUNO Ds. Kontumolepe, Kec.Tongkuno Tongkuno Muna Sulawesi Tenggara Rawat Inap Terpencil"
8782,1000092340,WALENGKABOLA,WALENGKABOLA Kec. Tongkuno Tongkuno Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8783,1000092352,PASIR PUTIH,"PASIR PUTIH Ds. Pola, Kec. Pasir Putih Pasir Putih Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8784,1000092326,KONTU KOWUNA,KONTU KOWUNA Ds. Bahutara Kec. Kontu Kowuna Kontu Kowuna Muna Sulawesi Tenggara Non Rawat Inap Terpencil
8785,1000092390,MAROBO,"MAROBO Ds. Marobo, Kec. Marobo Marobo Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8786,1000092302,LABASA,"LABASA Ds. Lawama, Kec. Tongkuno Selatan Tongkuno Selatan Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8787,1000092388,PASIKOLAGA,PASIKOLAGA Ds. Tampunabale Kec. Pasi Kolaga Pasi Kolaga Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8788,1000092259,BATUKARA,BATUKARA Ds. Moolo Kec. Batukara Batukara Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8789,1000092211,TOWEA,TOWEA Ds. Moasi Kec. Towea Towea Muna Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8790,1000071762,WAKAOKILI,WAKAOKILI Jl. Poros Baubau-Pasarwajo Km.24 Pasarwajo Buton Sulawesi Tenggara Rawat Inap Perdesaan
8791,1000071841,BANABUNGI,BANABUNGI Jl. Poros Pasarwajo Pasarwajo Buton Sulawesi Tenggara Non Rawat Inap Perkotaan
8792,1000071865,PASARWAJO,PASARWAJO Jl. Protokol Pasarwajo Buton Sulawesi Tenggara Non Rawat Inap Perkotaan
8793,1000071750,KAPONTORI,KAPONTORI Jl. Poros Baubau-Kamaru Kapontori Buton Sulawesi Tenggara Rawat Inap Terpencil
8794,1000071827,TUANGILA,TUANGILA Jl. Poros Baubau-Todanga Kapontori Buton Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8795,1000071853,BARANGKA,"BARANGKA Ds. Barangka, Kec. Kapontori Kapontori Buton Sulawesi Tenggara Non Rawat Inap Terpencil"
8796,1000071798,LASALIMU,LASALIMU Jl. Poros Kamaru-Baubau Lasalimu Buton Sulawesi Tenggara Rawat Inap Terpencil
8797,1000071815,LAWELE,LAWELE Jl. Poros Baubau-Kamaru Km.72 Lasalimu Buton Sulawesi Tenggara Non Rawat Inap Terpencil
8798,1000669959,WAOLEONA,"WAOLEONA Ds. Waoleona, Kec.Lasalimu Lasalimu Buton Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8799,1000071774,LASALIMU SELATAN,LASALIMU SELATAN Jl. Poros Pasarwajo-Lasalimu Lasalimu Selatan Buton Sulawesi Tenggara Rawat Inap Perdesaan
8800,1000071877,WAJAH JAYA,WAJAH JAYA Jl.Merdeka No.56 Lasalimu Selatan Buton Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8801,1000071748,SIONTAPINA,"SIONTAPINA Ds. Matanauwe, Kec. Siontapina Siotapina Buton Sulawesi Tenggara Rawat Inap Perdesaan"
8802,1000071839,KUMBEWAHA,KUMBEWAHA Jl. Poros Pasarwajo Siotapina Buton Sulawesi Tenggara Non Rawat Inap Perdesaan
8803,1000071803,WOLOWA,WOLOWA Jl. Poros Pasarwajo Wolowa Buton Sulawesi Tenggara Non Rawat Inap Perdesaan
8804,1000071786,WABULA,WABULA Jl. Poros Wabula-Burangasi Wabula Buton Sulawesi Tenggara Rawat Inap Perdesaan
8805,1000049692,TINANGGEA,TINANGGEA Jl. Poros Kendari-Bombana Tinanggea Konawe Selatan Sulawesi Tenggara Rawat Inap Perdesaan
8806,1000049771,MOTAHA,"MOTAHA Ds. Motaha, Kec. Angata Angata Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil"
8807,1000049874,ANDOOLO,ANDOOLO Ds. Andoolo Kec. Andoolo Andoolo Konawe Selatan Sulawesi Tenggara Non Rawat Inap Perdesaan
8808,1000049898,BIMA MAROA,"BIMA MAROA Ds. Bima Maroa, Kec. Andoolo Andoolo Konawe Selatan Sulawesi Tenggara Non Rawat Inap Perdesaan"
8809,1000049848,PALANGGA,"PALANGGA Ds. Wawonggura, Kec. Palangga Palangga Konawe Selatan Sulawesi Tenggara Non Rawat Inap Perdesaan"
8810,1000049719,LANDONO Kel.,"LANDONO Kel. Tridana Mulya, Kec. Landono Landono Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil"
8811,1000049850,PAMANDATI,"PAMANDATI Ds. Pamandati, Kec. Lainea Lainea Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8812,1000049783,KONDA,"KONDA Ds. Tanea, Kec. Konda Konda Konawe Selatan Sulawesi Tenggara Rawat Inap Perdesaan"
8813,1000049769,RANOMEETO Kel.,"RANOMEETO Kel. Ranomeeto, Kec. Ranomeeto Ranomeeto Konawe Selatan Sulawesi Tenggara Rawat Inap Perkotaan"
8814,1000049795,KOLONO Kel.,"KOLONO Kel. Kolono, Kec. Kolono Kolono Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil"
8815,1000049721,MORAMO,"MORAMO Ds. Lapuko, Kec. Moramo Moramo Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil"
8816,1000049707,LAONTI,"LAONTI Ds. Ulusawa, Kec. Laonti Laonti Konawe Selatan Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8817,1000670283,TAMBOLOSU,TAMBOLOSU Ds. Tambolosu Kec. Laonti Laonti Konawe Selatan Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8818,1000049757,ATARI JAYA,"ATARI JAYA Ds. Atari Jaya, Kec. Lalembuu Lalembuu Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil"
8819,1000049927,BENUA,"BENUA Ds. Horodopi, Kec. Benua Benua Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8820,1000049862,AMONDO,"AMONDO Ds. Amondo, Kec. Palangga Selatan Palangga Selatan Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8821,1000049939,MOWILA,"MOWILA Ds. Mowila, Kec. Mowila Mowila Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8822,1000049745,LALOWARU,"LALOWARU Ds. Lalowaru, Kec. Moramo Utara Moramo Utara Konawe Selatan Sulawesi Tenggara Rawat Inap Perdesaan"
8823,1000049800,ANDOOLO UTAMA,"ANDOOLO UTAMA Ds. Andoolo Utama, Kec. Buke Buke Konawe Selatan Sulawesi Tenggara Non Rawat Inap Perdesaan"
8824,1000049836,WOLASI,"WOLASI Ds. Wolasi, Kec. Wolasi Wolasi Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8825,1000049733,PUNGGALUKU Kel.,"PUNGGALUKU Kel. Punggaluku, Kec. Laeya Laeya Konawe Selatan Sulawesi Tenggara Rawat Inap Perdesaan"
8826,1000049915,BAITO,"BAITO Ds. Wanua Raya, Kec. Baito Baito Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil"
8827,1000049812,BASALA,"BASALA Ds. Basala, Kec. Basala Basala Konawe Selatan Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8828,1000049903,LAMEURU,LAMEURU Jl.Ra. Kartini Ranomeeto Barat Konawe Selatan Sulawesi Tenggara Rawat Inap Terpencil
8829,1000049886,TUMBU-TUMBU JAYA,TUMBU-TUMBU JAYA Jl. Poros Kolono Timur Konawe Selatan Sulawesi Tenggara Non Rawat Inap Terpencil
8830,1000049824,SABULAKOA,SABULAKOA Ds. Talumbinga Kec. Sabulakoa Sabulakoa Konawe Selatan Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8831,1000131861,POLEANG Kel.,"POLEANG Kel. Boepiang, Kec. Poleang Poleang Bombana Sulawesi Tenggara Rawat Inap Terpencil"
8832,1000131859,POLEANG TIMUR,"POLEANG TIMUR Kel. Bambaea, Kec. Poleang Timur Poleang Timur Bombana Sulawesi Tenggara Rawat Inap Terpencil"
8833,1000131885,RAROWATU,"RAROWATU Ds. Taubonto, Kec. Rarowatu Rarowatu Bombana Sulawesi Tenggara Non Rawat Inap Terpencil"
8834,1000131847,RUMBIA Kel.,"RUMBIA Kel. Kasipute, Kec. Rumbia Rumbia Bombana Sulawesi Tenggara Rawat Inap Perkotaan"
8835,1000131809,KABAENA Kel.,"KABAENA Kel. Teiomokole, Kec. Kabaena Kabaena Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8836,1000131811,KABAENA TIMUR,"KABAENA TIMUR Kel. Dongkala, Kec. Kabaena Timur Kabaena Timur Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8837,1000131873,POLEANG BARAT,"POLEANG BARAT Kel. Beopinang, Kec. Poleang Barat Poleang Barat Bombana Sulawesi Tenggara Rawat Inap Terpencil"
8838,1000131914,MATAOELO Jln.R.A.Kartini,MATAOELO Jln.R.A.Kartini Mata Oleo Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil
8839,1000131926,RAROWATU UTARA,RAROWATU UTARA Jln.Yos Sudarso Rarowatu Utara Bombana Sulawesi Tenggara Rawat Inap Terpencil
8840,1000131940,POLEANG UTARA,POLEANG UTARA Jln.Jend.Sudirman Poleang Utara Bombana Sulawesi Tenggara Rawat Inap Terpencil
8841,1000131938,POLEANG SELATAN,POLEANG SELATAN Jl.Sangian Tina Poleang Selatan Bombana Sulawesi Tenggara Rawat Inap Terpencil
8842,1000131952,POLEANG TENGGARA,POLEANG TENGGARA Jln.Stain No.03 Poleang Tenggara Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil
8843,1000131902,KABAENA SELATAN,"KABAENA SELATAN Kel. Batuawu, Kec. Kabaena Selatan Kabaena Selatan Bombana Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8844,1000131964,KABAENA BARAT,"KABAENA BARAT Ds. Baliara , Kec. Kabaena Barat Kabaena Barat Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8845,1000131823,KABAENA UTARA,"KABAENA UTARA Kel. Tedebura, Kec. Kabaena Utara Kabaena Utara Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8846,1000131990,KABAENA TENGAH,KABAENA TENGAH Jln.Poros Lengora-Dongkala Kabaena Tengah Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil
8847,1000131835,MASALOKA RAYA,MASALOKA RAYA Jan. Poros Selle Kep. Masaloka Raya Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil
8848,1000131897,RUMBIA TENGAH,"RUMBIA TENGAH Ds. Tapuahi, Kec. Rumbia Tengah Rumbia Tengah Bombana Sulawesi Tenggara Non Rawat Inap Perkotaan"
8849,1000132009,POLEANG TENGAH,"POLEANG TENGAH Ds. Lampata, Kec. Poleang Tengah Poleang Tengah Bombana Sulawesi Tenggara Non Rawat Inap Terpencil"
8850,1000131988,TONTONUNU Jln.Sangia,TONTONUNU Jln.Sangia Pewua'a Tontonunu Bombana Sulawesi Tenggara Rawat Inap Terpencil
8851,1000131794,LOMBA KASIH,"LOMBA KASIH Kel. Lombakasih, Kec. Lantari Jaya Lantari Jaya Bombana Sulawesi Tenggara Rawat Inap Terpencil"
8852,1000131976,MATAUSU Jln.Y.Wayong,MATAUSU Jln.Y.Wayong Mata Usu Bombana Sulawesi Tenggara Rawat Inap Sangat Terpencil
8853,1000108307,WANGI-WANGI Kel.,"WANGI-WANGI Kel. Pongo, Kec. Wangi-Wangi Wangi Wakatobi Sulawesi Tenggara Rawat Inap Terpencil"
8854,1000108383,WAETUNO Kel.,"WAETUNO Kel. Waetuno, Kec. Wangi-Wangi Wangi Wakatobi Sulawesi Tenggara Non Rawat Inap Terpencil"
8855,1000108292,KALEDUPA Kel.,"KALEDUPA Kel. Lagiwae, Kec. Kaledupa Kaledupa Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8856,1000108369,HOGA,"HOGA Ds. Hoga, Kec. Kaledupa Kaledupa Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8857,1000108395,BURANGA,BURANGA Kec. Kaledupa Kaledupa Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8858,1000108319,TOMIA Kel.,"TOMIA Kel. Onemai, Kec. Tomia Tomia Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8859,1000108345,WAITII,"WAITII Ds. Waitii, Kec. Tomia Tomia Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8860,1000108412,RUNDUMA,RUNDUMA Ds. Runduma Kec. Tomia Tomia Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8861,1000108450,ONEMOBAA,"ONEMOBAA Ds. Onemobaa, Kec. Tomia Tomia Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8862,1000108280,BINONGKO Kel.,"BINONGKO Kel. Polahidu, Kec. Binongko Binongko Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8863,1000108357,TAIPABU,"TAIPABU Ds. Taipabu, Kec. Binongko Binongko Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8864,1000108448,WALI,"WALI Ds. Wali, Kec. Binongko Binongko Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8865,1000108278,WANGI-WANGI SELATAN,"WANGI-WANGI SELATAN Kel. Mandati Iii, Kec. Wangi-Wangi Selatan Wangi Wangi Selatan Wakatobi Sulawesi Tenggara Rawat Inap Terpencil"
8866,1000108400,LIYA,LIYA Kec. Wangi-Wangi Selatan Wangi Wangi Selatan Wakatobi Sulawesi Tenggara Non Rawat Inap Terpencil
8867,1000108436,KAPOTA,"KAPOTA Ds. Kapota, Kec. Wangi-Wangi Selatan Wangi Wangi Selatan Wakatobi Sulawesi Tenggara Non Rawat Inap Terpencil"
8868,1000108266,SANDI,"SANDI Ds. Sandi, Kec. Kaledupa Selatan Kaledupa Selatan Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8869,1000108371,TAMPARA,TAMPARA Kec. Kaledupa Selatan Kaledupa Selatan Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8870,1000108333,USUKU Kel.,"USUKU Kel. Tongano Barat, Kec. Tomia Timur Tomia Timur Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8871,1000108424,KULATI,"KULATI Ds. Kulati, Kec. Tomia Timur Tomia Timur Wakatobi Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8872,1000108321,POPALIA Kel.,"POPALIA Kel. Popalia, Kec. Binongko Togo Binongko Wakatobi Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8873,1000086949,LASUSUA,LASUSUA Jl. To Magelliang No.07 Lasusua Kolaka Utara Sulawesi Tenggara Rawat Inap Perkotaan
8874,1000086901,PAKUE,PAKUE Jl. Pelabuhan Olo - Oloho Pakue Kolaka Utara Sulawesi Tenggara Rawat Inap Perdesaan
8875,1000086951,BATU PUTIH,BATU PUTIH Jl. Trans Sulawesi Batu Putih Batu Putih Kolaka Utara Sulawesi Tenggara Rawat Inap Perdesaan
8876,1000087022,LATOWU,LATOWU Jl.Trans Sulawesi Batu Putih Kolaka Utara Sulawesi Tenggara Non Rawat Inap Terpencil
8877,1000086925,RANTE ANGIN,"RANTE ANGIN Kel. Rante Angin, Kec. Ranteangin Rante Angin Kolaka Utara Sulawesi Tenggara Rawat Inap Perdesaan"
8878,1000086896,MALA-MALA,MALA-MALA Jl.Taman Siswa Kodeoha Kolaka Utara Sulawesi Tenggara Rawat Inap Perdesaan
8879,1000086937,LAPAI,"LAPAI Ds. Lawolatu , Kec. Ngapa Ngapa Kolaka Utara Sulawesi Tenggara Rawat Inap Perkotaan"
8880,1000087008,WAWO,"WAWO Jl. Trans Sulawesi, No 48 Wawo Kolaka Utara Sulawesi Tenggara Non Rawat Inap Terpencil"
8881,1000087046,LAMBAI,LAMBAI Jl. Nuha Lambai Kolaka Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8882,1000086963,WATUNOHU,WATUNOHU Jl.Madising No 1 Watunohu Kolaka Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8883,1000087010,LATALI,LATALI Jl.Perkantoran Pakue Tengah Kolaka Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8884,1000086999,PAKUE UTARA,PAKUE UTARA Ds. Pakue Kec. Pakue Utara Pakue Utara Kolaka Utara Sulawesi Tenggara Non Rawat Inap Terpencil
8885,1000086975,POREHU,POREHU Jl. Poros Porehu Kolaka Utara Sulawesi Tenggara Rawat Inap Terpencil
8886,1000087034,KATOI,KATOI Jl.Pelabuhan Katoi Kolaka Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8887,1000086987,TIWU,"TIWU Ds. Tiwu, Kec. Tiwu Tiwu Kolaka Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8888,1000086913,TOLALA,TOLALA Jl.Trans Sulawesi No.79 Tolala Kolaka Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil
8889,1000065921,ASERA Kel.,"ASERA Kel. Asera, Kec. Asera Asera Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8890,1000065933,WANGGUDU RAYA,WANGGUDU RAYA Ds. Wanggudu Raya Kec. Asera Asera Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8891,1000065775,"LAMPARINGA Kel.Lamonae,","LAMPARINGA Kel.Lamonae, Kec. Wiwirano Wiwirano Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8892,1000065866,TETEWATU,"TETEWATU Ds. Tetewatu, Kec. Wiwirano Wiwirano Konawe Utara Sulawesi Tenggara Non Rawat Inap Terpencil"
8893,1000065804,LANGGIKIMA Kel.,"LANGGIKIMA Kel. Langgikima, Kec. Langgikima Langgikima Konawe Utara Sulawesi Tenggara Non Rawat Inap Terpencil"
8894,1000065892,LANGGIKIMA PESISIR,LANGGIKIMA PESISIR Ds.. Tobimeita Kec. Langgikima Langgikima Konawe Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8895,1000065828,MOLAWE Kel.,"MOLAWE Kel. Molawe, Kec. Molawe, Molawe Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8896,1000065880,TAPUNGGAYA,"TAPUNGGAYA Ds. Tapunggaya, Kec. Molawe Molawe Konawe Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8897,1000065737,LASOLO Kel.,"LASOLO Kel. Tinobu, Kec. Lasolo Lasolo Konawe Utara Sulawesi Tenggara Rawat Inap Perdesaan"
8898,1000065749,ANDEO,"ANDEO Ds.. Andeo, Kec. Lasolo Lasolo Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8899,1000065816,LEMBO Kel.,"LEMBO Kel. Lembo, Kec. Lembo Lembo Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8900,1000065763,SAWA Kel.,"SAWA Kel. Sawa, Kec. Sawa Sawa Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8901,1000065830,LANDAWE,"LANDAWE Ds. Laroonaha, Kec. Oheo Oheo Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8902,1000065842,PAKA INDAH,"PAKA INDAH Ds., Paka Indah, Kec. Oheo Oheo Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8903,1000065919,OHEO,"OHEO Ds.. Linomoiyo, Kec.Oheo Oheo Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8904,1000065751,LARONANGA PANTAI,LARONANGA PANTAI Ds. Puuwonua Kec. Andowia Andowia Konawe Utara Sulawesi Tenggara Non Rawat Inap Terpencil
8905,1000065907,ANDOWIA Kel.,"ANDOWIA Kel. Andowia, Kec. Andowia Andowia Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan"
8906,1000065799,MOTUI,MOTUI Ds. Ranombupulu Motui Konawe Utara Sulawesi Tenggara Non Rawat Inap Terpencil
8907,1000065854,"MATANDAHI Kel.Bende,","MATANDAHI Kel.Bende, Kec. Motui Motui Konawe Utara Sulawesi Tenggara Non Rawat Inap Terpencil"
8908,1000065878,WAWOLESEA,WAWOLESEA Ds. Wawolesea Kec. Wawolesea Wawolesea Konawe Utara Sulawesi Tenggara Non Rawat Inap Perdesaan
8909,1000065787,LASOLO KEPULAUAN,"LASOLO KEPULAUAN Ds. Boenaga, Kec. Lasolo Kepulauan Lasolo Kepulauan Konawe Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8910,1000065725,HIALU,"HIALU Ds..Hialu, Kec. Landawe Landawe Konawe Utara Sulawesi Tenggara Rawat Inap Perdesaan"
8911,1000147729,BONE ROMBO,BONE ROMBO Jl. Kopasarano Kulisusu Buton Utara Sulawesi Tenggara Rawat Inap Terpencil
8912,1000147755,KULISUSU,"KULISUSU Ds. Lipu, Kec. Kulisusu Kulisusu Buton Utara Sulawesi Tenggara Rawat Inap Terpencil"
8913,1000147705,"KAMBOWA Kel.Kambowa,","KAMBOWA Kel.Kambowa, Kec.Kambowa Kambowa Buton Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8914,1000669961,KAMBOWA SELATAN,"KAMBOWA SELATAN Ds. Konde, Kec. Kambowa Kambowa Buton Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8915,1000147743,BONEGUNU,BONEGUNU Kec. Bonegunu Bonegunu Buton Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil
8916,1000147779,KIOKO Kel.Bonegunu,KIOKO Kel.Bonegunu Kec.Bonegunu Bonegunu Buton Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8917,1000147717,LAMBALE,"LAMBALE Ds. Kasulatombi, Kec. Kulisusu Barat Kulisusu Barat Buton Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil"
8918,1000669973,SOLOY AGUNG,"SOLOY AGUNG Ds. Soloy Agung, Kec. Kulisusu Barat Kulisusu Barat Buton Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8919,1000147731,WAODE BURI,WAODE BURI Jl. Poros Ereke - Waode Buri Kulisusu Utara Buton Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil
8920,1000147781,LAKANSAI,"LAKANSAI Jl. Poros Ereke -Labuan, Ds. Wowonga Jaya, Kec. Kulisusu Utara Kulisusu Utara Buton Utara Sulawesi Tenggara Non Rawat Inap Terpencil"
8921,1000147690,WAKORUMBA UTARA,WAKORUMBA UTARA Kel. Labuan Kec. Wakorumba Utara Wakorumba Utara Buton Utara Sulawesi Tenggara Rawat Inap Sangat Terpencil
8922,1000147767,LABARAGA,"LABARAGA Ds. Labaraga, Kec. Wakorumba Utara Wakorumba Utara Buton Utara Sulawesi Tenggara Non Rawat Inap Sangat Terpencil"
8923,1000124947,TIRAWUTA,TIRAWUTA Jl. Poros Kolaka Kendari No. 95 Tirawuta Kolaka Timur Sulawesi Tenggara Rawat Inap Perkotaan
8924,1000124961,LOEA,LOEA Jl. Poros Rate-Rate Ladongi Loea Kolaka Timur Sulawesi Tenggara Non Rawat Inap Perdesaan
8925,1000125006,LADONGI JAYA,LADONGI JAYA Jl. Mesjid Raya No. 1 Ladongi Kolaka Timur Sulawesi Tenggara Non Rawat Inap Perdesaan
8926,1000125032,POLI-POLIA,POLI-POLIA Jl. Puundari Poli Polia Kolaka Timur Sulawesi Tenggara Non Rawat Inap Perdesaan
8927,1000124959,LAMBANDIA,LAMBANDIA Jl. Sangia Ni Bandera Lambandia Kolaka Timur Sulawesi Tenggara Rawat Inap Perdesaan
8928,1001488857,MOKUPA,MOKUPA Ds. Mokupa Kec. Lambandia Lambandia Kolaka Timur Sulawesi Tenggara Non Rawat Inap Perdesaan
8929,1000124985,LALOLAE,LALOLAE Jl. Lalosee Lalolae Kolaka Timur Sulawesi Tenggara Non Rawat Inap Perdesaan
8930,1000125056,MOWEWE,MOWEWE Jl. Puskesmas No. 04 Mowewe Kolaka Timur Sulawesi Tenggara Rawat Inap Perdesaan
8931,1000125020,SANGGONA,SANGGONA Jl. Mokowu No. 09 Uluiwoi Kolaka Timur Sulawesi Tenggara Rawat Inap Sangat Terpencil
8932,1000124997,TINONDO,TINONDO Jl. Kompleks Perkantoran Tinondo Kolaka Timur Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8933,1000124973,AERE,AERE Jl. Poros Aere - Iwoi Menggura Aere Kolaka Timur Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8934,1000125018,UEESI,UEESI Jl. Malapuang Ueesi Kolaka Timur Sulawesi Tenggara Non Rawat Inap Sangat Terpencil
8935,1000125044,DANGIA,DANGIA Jl. H. Abd. Silondae Blok L Dangia Kolaka Timur Sulawesi Tenggara Non Rawat Inap Terpencil
8936,1000103802,LANGARA,"LANGARA Ds. Kawakawali, Kec. Wawonii Barat Wawonii Barat Konawe Kepulauan Sulawesi Tenggara Rawat Inap Perdesaan"
8937,1000103864,LANSILOWO,"LANSILOWO Ds. Tombaone, Kec. Wawonii Utara Wawonii Utara Konawe Kepulauan Sulawesi Tenggara Non Rawat Inap Perdesaan"
8938,1000670295,WAWOROPE,WAWOROPE Ds. Labeau Kec. Wawonii Utara Wawonii Utara Konawe Kepulauan Sulawesi Tenggara Non Rawat Inap Perdesaan
8939,1000103826,LADIANTA,"LADIANTA Ds. Tangkombuno, Kec. Wawonii Timur Laut Wawonii Timur Laut Konawe Kepulauan Sulawesi Tenggara Non Rawat Inap Terpencil"
